272686,35.184288,-113.992598, Limited Abrasive Woman  Wholesale  Machinery & Supplies  industrial   Manufacturing & Wholesale Goods 
272698,35.147034,-114.568461, Alicia's Gift Shop  Shopping  Gifts & Souvenirs  shop   Retail Goods 
272700,32.698479,-114.607376, McDonalds  Restaurant    eating   Food & Drink 
272715,34.473203,-114.324556, Hidden Palms All Suites Inn  Travel  Hotels & Motels  authorities housing   Entertainment 
272785,35.222466,-114.02044, River Medical Incorporated  Local Transit    passenger   Transportation 
272788,35.18845,-114.050932, Short LLC Arthur Sales & Svcs  Wholesale  Machinery & Supplies  industrial mfg   Manufacturing & Wholesale Goods 
272793,35.264196,-114.015181, Keeling & Co  Wholesale  Computers  unit air conditioning related sales   Manufacturing & Wholesale Goods 
272811,34.498509,-114.284572, Maine St Video  Cinema  Movie Rental  leasing video disc tape   Entertainment 
272865,34.489327,-114.332714, L T Masonry  Building & Trades  Construction  masonry contractor   Services 
272899,32.686624,-114.63323, Yuma Teaching Supplies  Shopping  Stationery & Office Supplies  photographer   Retail Goods 
272951,34.469389,-114.34287, Selman & Assoc  Real Estate  Real Estate Agent  acupuncture   Services 
272972,35.107958,-114.602505, Neville Accounting Inc  Professional  Accounting & Tax Preparation  return filing   Services 
273000,34.146636,-114.28847, Holls Health & Water  Food & Beverages  Specialty  health store   Retail Goods 
273001,32.696514,-114.615921, Yuma Two Way Radio Services  Shopping    merchandise   Retail Goods 
273029,34.475211,-114.323053, Robert Miller Development  Professional  Business Services  reservation motel hotel   Services 
273045,32.724215,-114.663909, Starline  Professional    general contractor   Services 
273068,34.46319,-114.273575, Havasu Frozen Virgins  Restaurant    parlor ice cream   Food & Drink 
273081,32.69314,-114.629038, Hospice of Yuma Thrift Shop  Shopping  Used Merchandise  organization membership   Retail Goods 
273090,32.712992,-114.63121, Curiels Auto Sales  Autos & Motor Vehicles  Automobile Sales  used   Retail Goods 
273095,32.667285,-114.631985, Gone Again  Freight    operator local trucking   Transportation 
273100,35.027041,-114.384552, Red Wolf  Shopping  Gifts & Souvenirs  shop   Retail Goods 
273127,34.148841,-114.289998, Reily's Auto Electric  Retail  Auto Repair  automobile electrical electric automotive equipment   Services 
273130,35.112648,-114.598047, NAPA Auto Parts  Wholesale  Auto Parts  automotive   Manufacturing & Wholesale Goods 
273158,34.550058,-114.368072, Up In Flames  Manufacturing  Watercraft  mfg metalwork structural   Manufacturing & Wholesale Goods 
273185,32.669096,-114.418321, Metal Products Inc  Manufacturing  Metals  metalwork sheet mfg   Manufacturing & Wholesale Goods 
273195,35.099839,-114.623829, Valley Trnsp & Whse Co  Freight    operator local trucking   Transportation 
273197,34.477244,-114.339534, Book Exchange  Shopping  Books  dealer   Retail Goods 
273227,35.220385,-114.007765, Flying J Travel Plaza  Autos & Motor Vehicles  Fuel & Gas Station  grocery station gasoline   Retail Goods 
273231,34.458118,-114.277727, Loyal Order Of Moose  Organizations  Community Association  fraternal   Services 
273233,35.099438,-114.623422, Riveria Roadhouse  Bars & Pubs    lounge cocktail   Food & Drink 
273241,35.096521,-114.596541, Frederick E Kearns  Professional  Lawyer & Legal Services  attorney   Services 
273245,35.092077,-114.598048, Awesom Nails  Personal  Beauty Salon  manicuring   Services 
273258,34.498637,-114.268183, Dual Construction  Building & Trades  Construction  house   Services 
