21928,35.208092,-101.857231, CHE  Manufacturing  Metals  boiler   Manufacturing & Wholesale Goods 
21985,35.206909,-101.838295, OHMS Cafe & Catering  Restaurant    eating   Food & Drink 
21995,35.204983,-101.854574, Coleman Taylor Co  Health Services  Doctor  physician surgeon   Services 
22370,35.205824,-101.831064, Parks & Recreation Dept Comm  Recreation    amusement   Entertainment 
22529,35.205812,-101.837381, BJ Services Company  Manufacturing  Chemicals & Compounds  field mfg   Manufacturing & Wholesale Goods 
22552,35.209469,-101.843015, Tri-State Parts Warehouse  Wholesale  Auto Parts  automobile supply   Manufacturing & Wholesale Goods 
22571,35.207364,-101.850556, Bgt Productions  Home & Garden  Household Appliances  electronics consumer   Retail Goods 
22905,35.20505,-101.849338, William K Paschal  Professional  Lawyer & Legal Services  attorney   Services 
22928,35.206148,-101.841207, Delta Electronics  Retail  Repair Shop  equipment electronic supply   Services 
23254,35.205058,-101.85423, Tots Villa Drop-A-Tot  Social Services  Child Care  school day   Services 
23301,35.197499,-101.840305, Lutz Decorating Center  Professional  Business Services  electronic   Services 
23395,35.199386,-101.846424, A John Doucette CPA  Professional  Accounting & Tax Preparation  shop   Services 
23397,35.205936,-101.838641, Buckner Building Svc Inc  Building & Trades  Construction  contractor   Services 
23434,35.204749,-101.846484, Lubbock Office Supplies  Wholesale  Office Equipment  machine duplicating copying   Manufacturing & Wholesale Goods 
23789,35.208492,-101.851593, Rogers Auto Body Repairing  Retail  Auto Repair  body automobile painting general   Services 
23902,35.206272,-101.84343, Pantera Energy Co  Mining & Drilling    development gas oil exploration producer   Manufacturing & Wholesale Goods 
24232,35.205748,-101.84633, Patrick Henry Group  Professional  Management & Consulting  consultant business   Services 
24480,35.204999,-101.865164, Patterson & Ellett  Professional  Engineering  engineer   Services 
24487,35.20879,-101.837992, U S Legal Support  Professional  Business Services  process server   Services 
24826,35.205772,-101.838463, Modern Woodmen Of America  Insurance  Insurance Agent  graphic counselor design   Services 
24850,35.210714,-101.843936, Endless Services Property Main  Utilities    sanitary   Services 
24926,35.206379,-101.84362, West Panhandle Field Resources  Mining & Drilling    oil well   Manufacturing & Wholesale Goods 
24974,35.206474,-101.843681, Lions Club-Downtown Amarillo  Organizations  Community Association  civic   Services 
24984,35.201404,-101.84596, Berneta Communications Inc  Communications  Film & Video Production  audio   Services 
25675,35.201775,-101.840682, St Mark's Anglican Episcopal  Organizations  Religious Organization  church   Services 
25799,35.205824,-101.831064, Amarillo Code Enforcement  Government  Office  village   Public Place 
25809,35.205936,-101.838641, Calvary Consulting LLC  Mining & Drilling    development gas oil exploration   Manufacturing & Wholesale Goods 
25865,35.203935,-101.848245, Norman Antiques & Art  Wholesale  Durable Goods & Equipment  group   Manufacturing & Wholesale Goods 
25901,35.197913,-101.84269, Connections Information System  Professional  Computer Services  marble   Services 
25987,35.205824,-101.831064, Amarillo Public Works  Government  Office  city   Public Place 
26047,35.20879,-101.837992, Hunter Kalinke & Boyd Law Ofc  Professional  Lawyer & Legal Services  attorney   Services 
26129,35.209661,-101.836543, Resolution Consulting Inc  Professional  Management & Consulting  consultant   Services 
26195,35.199798,-101.842387, Sisters By Heart Gift Shop  Shopping  Gifts & Souvenirs  shop   Retail Goods 
26214,35.210329,-101.849968, Binswanger Glass Co  Home & Garden  Building Materials  glass window plate   Retail Goods 
26228,35.209661,-101.836543, Rural Community Health Systems  Health Services  Clinic  clinic   Services 
26544,35.210385,-101.841453, S & S Roofing Inc  Building & Trades  Construction  contractor   Services 
26763,35.207909,-101.847234, Moncor Technologies Inc  Shopping  Computers & Home Electronics  software   Retail Goods 
27005,35.203608,-101.838886, State Farm Insurance  Insurance  Insurance Agent  department   Services 
27039,35.205058,-101.853271, Nails By Diana-Headquarters  Personal  Beauty Salon  manicuring   Services 
27048,35.206909,-101.838295, Technical Temps  Professional  Employment Agencies  used   Services 
27069,35.199132,-101.837332, World Property Team  Real Estate  Real Estate Agent  investment   Services 
27113,35.206595,-101.844793, Business Service Systems  Professional  Accounting & Tax Preparation  billing   Services 
27132,35.197426,-101.831208, Farmers Brothers Coffee  Wholesale  Groceries  tea coffee eating business   Manufacturing & Wholesale Goods 
27230,35.204664,-101.83745, IMS  Utilities  Cable  satellite carrier   Services 
27244,35.204418,-101.844083, Glenn Raef Insurance  Insurance  Insurance Agent  attorney   Services 
27482,35.205936,-101.838641, Entrenched Networks  Professional  Computer Services  church   Services 
27568,35.199132,-101.837332, Top Of Texas AA Group  Organizations  Non-profit Organization  information alcoholism treatment   Services 
27575,35.203708,-101.846642, Thompson Painting  Building & Trades  Construction  hanging contractor   Services 
27718,35.209876,-101.836585, Jhh Properties LLC  Banks & Credit Unions  Financial Services  company holding   Services 
27792,35.205772,-101.838463, Northern Law Firm  Professional  Lawyer & Legal Services  attorney   Services 
27929,35.210988,-101.845422, Eveline Rivers Christmas Prjct  Organizations  Professional Association  equipment electronic supply   Services 
28220,35.206728,-101.8384, Vagrosky Design Group  Professional  Advertising  counselor   Services 
28557,35.207398,-101.84342, Millworks Plus  Home & Garden  Building Materials  equipment commercial   Retail Goods 
28702,35.211811,-101.843779, Langston Memorial Church-God  Organizations  Religious Organization  church   Services 
28706,35.211803,-101.836203, Hawkins Trailer & Equipment Co  Autos & Motor Vehicles  Recreational Vehicle Sales  parts trailer   Retail Goods 
28717,35.206074,-101.85056, Perfection Roofing Materials  Home & Garden  Building Materials  roofing   Retail Goods 
28767,35.205812,-101.837381, MALLORY G Holloway Law Office  Professional  Lawyer & Legal Services  attorney   Services 
28808,35.20534,-101.843824, T C Amarillo LLC  Real Estate  Real Estate Operator  property management rental   Services 
29102,35.205812,-101.837381, Cornerstone Builders  Building & Trades  Construction  general contractor   Services 
29154,35.209661,-101.836543, Tad Fowler  Professional  Lawyer & Legal Services  attorney   Services 
29163,35.205809,-101.839866, Panhandle Geological Log Lib  Mining & Drilling    report oil   Manufacturing & Wholesale Goods 
29176,35.21029,-101.849728, Superior Ironworks  Building & Trades  Construction  general contractor   Services 
29203,35.206794,-101.839497, Meals On Wheels of Amarillo  Social Services    organization welfare   Services 
29228,35.206266,-101.842226, Sir Speedy  Professional  Printing & Photocopies  photocopying   Services 
29246,35.20505,-101.849338, Greta R Crofford  Professional  Lawyer & Legal Services  attorney   Services 
29348,35.210823,-101.83759, Forever Families  Social Services  Adult Care  residential   Services 
29358,35.199331,-101.846138, Top Of Texas Financial Strtgs  Banks & Credit Unions  Investment Brokerage  consultant planning financial   Services 
29478,35.209876,-101.836585, Mitch D Carthel  Professional  Lawyer & Legal Services  attorney   Services 
29589,35.199386,-101.846424, Phobis Computer Software  Professional  Computer Services  prepackaged software   Services 
29715,35.204581,-101.845185, Grateful Inc  Professional    city   Services 
29752,35.20847,-101.859523, RSM Builders Supply Inc  Building & Trades  Construction  specialty   Services 
29773,35.205936,-101.838641, West Co  Real Estate  Real Estate Agent  janitor   Services 
29807,35.203522,-101.837743, Jack M Graham Atty  Professional  Lawyer & Legal Services  establishment   Services 
29988,35.205772,-101.838463, Gerben & Associates  Professional  Art Services  graphic design   Services 
30011,35.207208,-101.850535, Psychiatry Clinic Of Amarillo  Health Services  Doctor  clinic   Services 
30214,35.206443,-101.844721, Woodruff & Moore Realtors  Real Estate  Real Estate Agent  church   Services 
30360,35.209876,-101.836585, Gwinn & Roby  Professional  Lawyer & Legal Services  attorney   Services 
30476,35.203612,-101.830172, T D Rowe Inc  Wholesale  Machinery & Supplies  equipment ride park amusement   Manufacturing & Wholesale Goods 
30507,35.210824,-101.82888, Big State Tire Supply  Wholesale  Auto Parts  used   Manufacturing & Wholesale Goods 
30810,35.206446,-101.844742, Retirement Investment Spec  Banks & Credit Unions  Investment Brokerage  retirement planning   Services 
30914,35.207665,-101.83701, Sell & Griffin PC  Professional  Lawyer & Legal Services  attorney   Services 
30989,35.204999,-101.865164, Primerica Financial Svc  Insurance  Insurance Agent  house   Services 
31000,35.207783,-101.853747, Reliable Life Insurance Co  Insurance  Insurance Agent  ginning cotton supply   Services 
31188,35.206728,-101.8384, Mc Leod USA  Utilities  Telephone  distance long   Services 
31238,35.206909,-101.838295, Stapleton & Associates  Real Estate  Developer  logging   Services 
31252,35.203522,-101.837743, Potter County Information Tech  Government  Office  church   Public Place 
