428287,33.815996,-116.471758, J W's Auto World  Autos & Motor Vehicles  Automobile Sales  car dealer   Retail Goods 
428426,33.814102,-116.54568, Coachella Valley Small Bus  Professional  Business Services  development   Services 
428577,33.700322,-116.182652, Budge Towing  Retail  Repair Shop  lock locksmith   Services 
428651,33.925105,-116.435728, Desert Pools Rv Inc  Travel  Campground  scooter motorcycle motor   Entertainment 
428671,33.815926,-116.469556, Bicycle King  Shopping  Bicycles & Sporting Goods  representative manufacturer   Retail Goods 
428684,33.7698,-116.473869, Red Carpet Limousine  Local Transit    limousine   Transportation 
428697,33.81689,-116.543807, K Steven  Personal  Beauty Salon  eating business   Services 
428848,32.790536,-116.836692, Peppertree Pet Resort  Retail  Animal Services  shop   Services 
428878,33.214992,-116.559864, Witherow Trenching  Building & Trades  Construction  excavating work contractor   Services 
428929,33.953539,-116.50127, Mi Rinconcito Salvadoreno  Restaurant    product mfg   Food & Drink 
428962,33.638343,-116.243592, Toll Bros At Pga W - Vistas  Building & Trades  Construction  home builder family   Services 
429016,33.760906,-116.310378, American Screen Printing  Manufacturing  Printing  screen commercial   Manufacturing & Wholesale Goods 
429065,33.784802,-116.465629, Custom Stretched Canvas & Frms  Wholesale  Non-durable Goods  supply picture canvas artist frame material   Manufacturing & Wholesale Goods 
429202,33.700452,-116.228087, Valley View Landscaping  Building & Trades  Landscaping Services  landscape   Services 
429210,33.70899,-116.198935, One Stop Shoppe  Wholesale  Jewelry  platinum silver gold   Manufacturing & Wholesale Goods 
429468,33.687539,-116.268642, Citrus Cleaners  Retail  Laundry & Dry Cleaning  cleaners   Services 
429501,34.154587,-116.095039, Mike's Cleaning & Janitorial  Building & Trades  Cleaning & Sanitation  janitor   Services 
429564,33.733231,-116.374646, Chia Yen Intl  Professional    residential   Services 
429601,33.820025,-116.451456, Ps Air  Professional    establishment   Services 
429680,33.719767,-116.384672, Christopher Blaisdell  Professional  Lawyer & Legal Services  attorney   Services 
429685,33.797631,-116.484013, Frisco's Restaurant  Restaurant    physician surgeon   Food & Drink 
429710,33.710769,-116.361113, Yoder & Yoder  Professional    establishment   Services 
429712,33.040204,-116.869409, Jeffrey A Agnew  Professional  Lawyer & Legal Services  attorney   Services 
429927,33.732203,-116.391304, Morgan Psychotherapy  Social Services    counselor marriage family   Services 
429928,33.821014,-116.546874, Pacific Mortgage  Banks & Credit Unions  Bank  mortgage residential broker escrow real estate   Services 
429937,33.73627,-116.418162, Franklyn Alarm Co  Wholesale  Electrical  alarm burglar system   Manufacturing & Wholesale Goods 
430063,33.687489,-116.292536, Bruce Kribbs Construction  Building & Trades  Construction  general contractor   Services 
430163,33.71568,-116.212912, Blue Angel Carpet  Retail  Laundry & Dry Cleaning  cleaners rug carpet   Services 
430169,33.681551,-116.294925, C B R Engineering Contractors  Building & Trades  Construction  contractor   Services 
430197,33.691355,-116.386291, M Hagen & Assoc  Professional    establishment   Services 
430227,33.823142,-116.527043, Awareness Group  Organizations  Non-profit Organization  information alcoholism treatment   Services 
430271,33.933053,-116.501729, Palm Drive Mobile Estates  Real Estate  Real Estate Operator  mobile home community   Services 
430300,34.120484,-116.413142, Desert Dental Ceramics Inc  Health Services  Medical Lab  laboratory   Services 
430363,33.705536,-116.396725, Agua Fera  Professional    general contractor   Services 
430470,34.2467,-116.802525, Bear Paw Woodworks & Ceramics  Building & Trades  Construction  woodworker   Services 
430526,33.899225,-116.762671, Dinosaur Delights  Shopping  Gifts & Souvenirs  shop   Retail Goods 
430603,33.721425,-116.380805, Professional Touch Janitorial  Building & Trades  Cleaning & Sanitation  janitor   Services 
430634,33.656392,-116.27405, Thomas Wilkinson  Real Estate  Real Estate Agent  heavy irrigation ditch contractor   Services 
430836,33.710371,-116.209998, Indio Christian Academy  Education  School  product wire fabricated mfg   Public Place 
430877,33.814102,-116.54568, Pivettis Specialty Products It  Manufacturing  Food  canned specialty mfg   Manufacturing & Wholesale Goods 
430894,33.823142,-116.536928, JB Tipton Inc  Professional    taping   Services 
431100,33.711214,-116.225121, HMS Agricultural Corp  Farming  Farm & Veterinary Services  management   Manufacturing & Wholesale Goods 
431111,34.071758,-116.550379, Alwine & Movius Construction  Building & Trades  Construction  general contractor   Services 
431140,33.81776,-116.517981, John Griffiths  Social Services    counseling   Services 
431218,33.671911,-116.174727, Oasis Electric Inc  Building & Trades  Electrical  electric contractor   Services 
431281,33.710531,-116.289709, Mc Donald's  Restaurant    physician surgeon   Food & Drink 
431483,33.642028,-116.204255, Alamo Ranch Company  Farming  Crops  date agriculture   Manufacturing & Wholesale Goods 
431490,33.932372,-116.824143, Dolce & Gabbana Outlet  Shopping    factory outlet   Retail Goods 
431629,33.676037,-116.303234, Berryman & Henigar  Professional  Engineering  engineer   Services 
