1424346,39.267407,-103.687897, First Baptist Church  Organizations  Religious Organization  church   Services 
1424412,40.158343,-103.212844, L & R Liquor  Food & Beverages  Liquor & Beverages  specialty mfg   Retail Goods 
1424443,40.255402,-103.621871, Parrish Galleries  Shopping  Used Merchandise  antique   Retail Goods 
1424516,40.12229,-102.72935, Gb Bad Cliff Trucking LLC  Freight    operator local trucking   Transportation 
1424525,40.159213,-103.212714, Bank Of Colorado  Banks & Credit Unions  Bank  excavation contractor   Services 
1424598,39.261614,-103.687848, Gordon Insurance  Insurance  Insurance Agent  general   Services 
1424675,40.624986,-103.233947, Mirastar 62035  Autos & Motor Vehicles  Fuel & Gas Station  station gasoline   Retail Goods 
1424742,40.124209,-102.719731, Yuma Senior Ctr  Social Services    senior citizen   Services 
1424938,37.984819,-103.543162, Kelloffs Food Market  Food & Beverages  Groceries & Convenience Stores  contractor   Retail Goods 
1424948,38.071116,-103.223939, Las Animas Housing Development  Government  Office  housing program   Public Place 
1424978,39.258437,-103.691989, Blair Enterprise  Freight    operator trucking   Transportation 
1425041,37.985857,-103.546229, Love-R Health Foods  Food & Beverages  Specialty  health diet   Retail Goods 
1425047,40.123379,-102.72222, Northeastern Colorado Road  Professional    establishment   Services 
1425123,40.618356,-103.183083, First Interstate Inn  Travel  Hotels & Motels  project bridge university   Entertainment 
1425126,40.253459,-103.623102, Associate Auctioneers Of Colo  Professional  Business Services  auctioneer   Services 
1425255,40.62433,-103.209785, Logan County Assessor  Government  Office  county taxation   Public Place 
1425339,40.7419,-103.055767, Freeman Farm  Farming  Farm  crop general   Manufacturing & Wholesale Goods 
1425570,39.132418,-103.472407, Lincoln County Combined Courts  Government  Office  consultant energy conservation   Public Place 
1425604,37.987769,-103.545704, Pueblo Hearing Aid Ctr  Shopping    hearing equipment supply impaired   Retail Goods 
1425616,40.613668,-103.241838, Neil Lindstrom  Real Estate  Real Estate Operator  property lessor   Services 
1425620,40.57598,-102.913928, Moark Hatcheries LLC  Farming  Poultry Farm  advisory   Manufacturing & Wholesale Goods 
1425876,40.354546,-103.465702, Vic Quint  Farming  Farm  crop general   Manufacturing & Wholesale Goods 
1425969,40.152037,-102.964971, High Prarie Agronomy Svc Inc  Professional  Management & Consulting  consultant   Services 
1425989,40.124096,-102.723709, Yuma Tavern  Bars & Pubs    health   Food & Drink 
1426074,37.967635,-103.545529, Tgif Capital Inc  Real Estate  Real Estate Agent  therapist physical   Services 
1426215,40.922042,-102.806319, Rudolph Ken - Farmer  Farming  Farm  crop general   Manufacturing & Wholesale Goods 
1426231,40.61111,-103.222219, Dw Equipment Inc  Wholesale  Farm Supplies  merchandiser grain contract hauler   Manufacturing & Wholesale Goods 
